,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
427,2006-09-13T00:00:00.000Z,74.2,74.32,72.3,72.85,40933500,2.240226104,2.2438491112,2.1828618237,2.1994672733,1146139146,0.0,1.0
428,2006-09-14T00:00:00.000Z,74.17,74.67,73.46,73.72,28633200,2.2393203522,2.2544162155,2.2178842265,2.2257340753,801730401,0.0,1.0
429,2006-09-15T00:00:00.000Z,74.1,74.98,73.29,74.6,35066200,2.2372069314,2.2637756507,2.212751633,2.2523027946,981854581,0.0,1.0
430,2006-09-18T00:00:00.000Z,73.89,74.86,73.3,73.8,25188500,2.2308666688,2.2601526435,2.2130535502,2.2281494135,705278705,0.0,1.0
431,2006-09-19T00:00:00.000Z,73.77,74.36,72.8,74.1,25358900,2.2272436617,2.2450567803,2.197957687,2.2372069314,710049910,0.0,1.0
432,2006-09-20T00:00:00.000Z,75.26,75.68,74.22,74.38,29385400,2.2722293341,2.2849098592,2.2408299386,2.2456606148,822792022,0.0,1.0
433,2006-09-21T00:00:00.000Z,74.65,76.06,74.02,75.25,28361600,2.253812381,2.2963827153,2.2347915933,2.2719274168,794125594,0.0,1.0
434,2006-09-22T00:00:00.000Z,73.0,74.34,72.58,74.3,23754000,2.2039960323,2.2444529457,2.1913155072,2.2432452767,665112665,0.0,1.0
435,2006-09-25T00:00:00.000Z,75.75,75.86,73.72,73.81,30678300,2.2870232801,2.29034437,2.2257340753,2.2284513307,858993258,0.0,1.0
436,2006-09-26T00:00:00.000Z,77.61,77.78,76.1,76.18,39391000,2.3431798913,2.3483124848,2.2975903843,2.3000057225,1102949102,0.0,1.0
437,2006-09-27T00:00:00.000Z,76.41,77.47,75.82,77.17,28941900,2.3069498195,2.3389530496,2.2891367009,2.3298955317,810374010,0.0,1.0
438,2006-09-28T00:00:00.000Z,77.01,77.48,75.95,77.02,25843200,2.3250648554,2.3392549669,2.2930616254,2.3253667727,723610323,0.0,1.0
439,2006-09-29T00:00:00.000Z,76.98,77.52,76.68,77.11,14493300,2.3241591036,2.3404626359,2.3151015857,2.3280840281,405812805,0.0,1.0
440,2006-10-02T00:00:00.000Z,74.86,75.87,74.3,75.1,25451400,2.2601526435,2.2906462872,2.2432452767,2.2673986579,712639912,0.0,1.0
441,2006-10-03T00:00:00.000Z,74.07,74.95,73.19,74.45,28239600,2.2363011796,2.2628698989,2.2097324603,2.2477740357,790709590,0.0,1.0
442,2006-10-04T00:00:00.000Z,75.38,75.462,73.16,74.1,29610100,2.2758523413,2.2783280628,2.2088267085,2.2372069314,829083629,0.0,1.0
443,2006-10-05T00:00:00.000Z,74.83,76.16,74.13,74.53,24424400,2.2592468917,2.2994018879,2.2381126832,2.2501893738,683883883,0.0,1.0
444,2006-10-06T00:00:00.000Z,74.22,75.04,73.81,74.42,16677100,2.2408299386,2.2655871543,2.2284513307,2.2468682839,466959266,0.0,1.0
445,2006-10-09T00:00:00.000Z,74.63,75.08,73.53,73.8,15650800,2.2532085464,2.2667948233,2.2199976473,2.2281494135,438222838,0.0,1.0
446,2006-10-10T00:00:00.000Z,73.81,74.58,73.08,74.54,18985300,2.2284513307,2.2516989601,2.2064113704,2.250491291,531588931,0.0,1.0
447,2006-10-11T00:00:00.000Z,73.23,73.98,72.6,73.42,20423400,2.2109401294,2.2335839242,2.1919193417,2.2166765574,571855771,0.0,1.0
448,2006-10-12T00:00:00.000Z,75.26,75.39,73.6,73.61,21173400,2.2722293341,2.2761542585,2.2221110682,2.2224129854,592855792,0.0,1.0
449,2006-10-13T00:00:00.000Z,75.02,76.88,74.74,75.63,24435600,2.2649833197,2.321139931,2.2565296363,2.2834002729,684197484,0.0,1.0
450,2006-10-16T00:00:00.000Z,75.4,75.88,74.789,75.19,18167600,2.2764561758,2.2909482045,2.2580090309,2.2701159132,508693308,0.0,1.0
451,2006-10-17T00:00:00.000Z,74.29,75.27,74.04,75.04,17175900,2.2429433594,2.2725312514,2.2353954278,2.2655871543,480925680,0.0,1.0
452,2006-10-18T00:00:00.000Z,74.53,78.59,73.91,74.75,40496700,2.2501893738,2.3727677832,2.2314705034,2.2568315536,1133908733,0.0,1.0
453,2006-10-19T00:00:00.000Z,78.99,79.95,78.16,79.26,54034900,2.3848444738,2.4138285312,2.3597853409,2.39299624,1512978712,0.0,1.0
454,2006-10-20T00:00:00.000Z,79.95,79.99,78.67,78.97,22836200,2.4138285312,2.4150362003,2.3751831214,2.3842406393,639414239,0.0,1.0
455,2006-10-23T00:00:00.000Z,81.46,81.9,79.75,79.99,29732400,2.4594180382,2.4727023979,2.4077901859,2.4150362003,832508032,0.0,1.0
456,2006-10-24T00:00:00.000Z,81.05,81.68,80.2,81.21,16543300,2.4470394304,2.466060218,2.4213764629,2.4518701066,463212863,0.0,1.0
457,2006-10-25T00:00:00.000Z,81.68,82.0,81.01,81.35,17329100,2.466060218,2.4757215705,2.4458317613,2.4560969483,485215285,0.0,1.0
458,2006-10-26T00:00:00.000Z,82.19,82.6,81.13,81.9,15455600,2.4814579985,2.4938366064,2.4494547685,2.4727023979,432757232,0.0,1.0
459,2006-10-27T00:00:00.000Z,80.41,82.45,80.01,81.75,21248800,2.4277167254,2.4893078474,2.4156400348,2.4681736389,594966994,0.0,1.0
460,2006-10-30T00:00:00.000Z,80.42,80.9,79.5,79.985,17854200,2.4280186427,2.4425106714,2.4002422543,2.4148852417,499918099,0.0,1.0
461,2006-10-31T00:00:00.000Z,81.08,81.68,80.23,81.45,17909800,2.4479451822,2.466060218,2.4222822147,2.4591161209,501474901,0.0,1.0
462,2006-11-01T00:00:00.000Z,79.16,81.38,78.36,81.1,21828300,2.3899770673,2.4570027001,2.3658236862,2.4485490167,611193011,0.0,1.0
463,2006-11-02T00:00:00.000Z,78.98,79.32,78.5,78.915,16624400,2.3845425566,2.3948077436,2.3700505279,2.3825800943,465483665,0.0,1.0
464,2006-11-03T00:00:00.000Z,78.29,79.53,77.79,79.36,15424600,2.3637102653,2.4011480061,2.3486144021,2.3960154126,431889231,0.0,1.0
465,2006-11-06T00:00:00.000Z,79.71,80.06,78.43,78.95,15520600,2.4065825169,2.4171496212,2.367937107,2.3836368048,434577234,0.0,1.0
466,2006-11-07T00:00:00.000Z,80.51,81.0,80.13,80.45,18783300,2.4307358981,2.445529844,2.419263042,2.4289243945,525932925,0.0,1.0
467,2006-11-08T00:00:00.000Z,82.45,82.69,79.89,80.02,24675600,2.4893078474,2.4965538618,2.4120170277,2.4159419521,690917490,0.0,1.0
468,2006-11-09T00:00:00.000Z,83.34,84.69,82.12,82.9,32966200,2.516178484,2.5569373147,2.4793445777,2.5028941243,923054523,0.0,1.0
469,2006-11-10T00:00:00.000Z,83.12,83.6,82.5,83.55,13352300,2.5095363042,2.5240283329,2.4908174337,2.5225187465,373864773,0.0,1.0
470,2006-11-13T00:00:00.000Z,84.35,84.45,82.64,83.22,16095500,2.5466721277,2.5496913004,2.4950442754,2.5125554768,450674450,0.0,1.0
471,2006-11-14T00:00:00.000Z,85.0,85.0,83.9,84.8,21034100,2.5662967499,2.5662967499,2.5330858508,2.5602584046,588955388,0.0,1.0
472,2006-11-15T00:00:00.000Z,84.05,85.9,84.0,85.05,23404400,2.5376146098,2.5934693037,2.5361050234,2.5678063362,655323855,0.0,1.0
473,2006-11-16T00:00:00.000Z,85.61,86.3,84.62,84.87,24783600,2.5847137031,2.6055459943,2.5548238939,2.5623718255,693941493,0.0,1.0
474,2006-11-17T00:00:00.000Z,85.85,85.94,85.0,85.145,16658000,2.5919597174,2.5946769728,2.5662967499,2.5706745503,466424466,0.0,1.0
475,2006-11-20T00:00:00.000Z,86.47,87.0,85.2,85.4,20385500,2.6106785878,2.6266802029,2.5723350952,2.5783734405,570794570,0.0,1.0
476,2006-11-21T00:00:00.000Z,88.6,88.6,87.11,87.42,22238100,2.6749869652,2.6749869652,2.6300012928,2.639360728,622667422,0.0,1.0
477,2006-11-22T00:00:00.000Z,90.31,90.75,87.85,88.99,23997900,2.7266148175,2.7398991771,2.6523431704,2.6867617385,671941871,0.0,1.0
478,2006-11-24T00:00:00.000Z,91.63,93.08,89.5,89.53,18524200,2.7664678964,2.8102458998,2.702159519,2.7030652708,518678118,0.0,1.0
479,2006-11-27T00:00:00.000Z,89.54,93.159,89.5,92.51,38387000,2.7033671881,2.8126310462,2.702159519,2.7930366157,1074837074,0.0,1.0
480,2006-11-28T00:00:00.000Z,91.81,91.97,89.91,90.36,37006200,2.7719024072,2.7767330834,2.7145381269,2.7281244038,1036174636,0.0,1.0
481,2006-11-29T00:00:00.000Z,91.8,93.15,90.25,93.0,41324400,2.7716004899,2.8123593206,2.7248033139,2.8078305617,1157084357,0.0,1.0
482,2006-11-30T00:00:00.000Z,91.66,92.68,91.06,92.215,31088800,2.7673736482,2.7981692092,2.7492586123,2.7841300564,870487270,0.0,1.0
483,2006-12-01T00:00:00.000Z,91.32,92.33,90.1,91.8,28395700,2.7571084612,2.7876021049,2.7202745549,2.7716004899,795080395,0.0,1.0
484,2006-12-04T00:00:00.000Z,91.12,92.05,90.5,91.88,25340600,2.7510701159,2.7791484215,2.7323512455,2.774015828,709537509,0.0,1.0
485,2006-12-05T00:00:00.000Z,91.27,92.33,90.87,91.655,23672800,2.7555988749,2.7876021049,2.7435221843,2.7672226896,662839062,0.0,1.0
486,2006-12-06T00:00:00.000Z,89.83,91.39,89.67,90.645,22792300,2.7121227888,2.7592218821,2.7072921125,2.7367290458,638185038,0.0,1.0
487,2006-12-07T00:00:00.000Z,87.04,90.5,86.9,90.025,35886700,2.6278878719,2.7323512455,2.6236610302,2.7180101754,1004828604,0.0,1.0
488,2006-12-08T00:00:00.000Z,88.26,89.39,87.0,87.23,28009900,2.6647217782,2.6988384291,2.6266802029,2.6336242999,784277984,0.0,1.0
489,2006-12-11T00:00:00.000Z,88.75,89.3,88.05,88.9,17849300,2.6795157242,2.6961211737,2.6583815156,2.6840444831,499780899,0.0,1.0
490,2006-12-12T00:00:00.000Z,86.14,88.84,85.53,88.61,36665000,2.6007153181,2.6822329796,2.5822983649,2.6752888825,1026621026,0.0,1.0
491,2006-12-13T00:00:00.000Z,89.05,89.07,87.15,87.95,30609000,2.6885732421,2.6891770766,2.6312089618,2.655362343,857052857,0.0,1.0
492,2006-12-14T00:00:00.000Z,88.55,90.0,88.26,89.05,29726100,2.6734773789,2.7172553823,2.6647217782,2.6885732421,832331632,0.0,1.0
493,2006-12-15T00:00:00.000Z,87.72,89.22,87.33,89.02,26426400,2.6484182459,2.6937058356,2.6366434726,2.6876674903,739939939,0.0,1.0
494,2006-12-18T00:00:00.000Z,85.47,88.0,84.59,87.625,25770600,2.5804868614,2.6568719293,2.5539181421,2.6455500319,721577521,0.0,1.0
495,2006-12-19T00:00:00.000Z,86.31,86.68,83.62,84.73,32550200,2.6058479116,2.6170188504,2.5246321674,2.5581449838,911406511,0.0,1.0
496,2006-12-20T00:00:00.000Z,84.76,86.67,84.74,86.47,20274700,2.5590507356,2.6167169331,2.558446901,2.6106785878,567692167,0.0,1.0
497,2006-12-21T00:00:00.000Z,82.9,85.48,82.2,84.6956,32271400,2.5028941243,2.5807887786,2.4817599158,2.5571063884,903600103,0.0,1.0
498,2006-12-22T00:00:00.000Z,82.2,84.0391,81.6,83.46,21903700,2.4817599158,2.5372855199,2.4636448799,2.5198014912,613304213,0.0,1.0
499,2006-12-26T00:00:00.000Z,81.51,82.57,80.89,82.15,17524600,2.4609276245,2.4929308546,2.4422087541,2.4802503295,490689290,0.0,1.0
500,2006-12-27T00:00:00.000Z,81.52,82.0,76.77,78.15,69134100,2.4612295418,2.4757215705,2.3178188411,2.3594834236,1935756735,0.0,1.0
501,2006-12-28T00:00:00.000Z,80.87,81.25,79.65,80.22,39995600,2.4416049196,2.4530777757,2.4047710133,2.4219802974,1119877919,0.0,1.0
502,2006-12-29T00:00:00.000Z,84.84,85.4,83.36,83.95,38443900,2.5614660737,2.5783734405,2.5167823185,2.5345954371,1076430276,0.0,1.0
503,2007-01-03T00:00:00.000Z,83.8,86.58,81.9,86.29,44225700,2.5300666781,2.6139996777,2.4727023979,2.6052440771,1238320838,0.0,1.0
504,2007-01-04T00:00:00.000Z,85.66,85.95,83.82,84.05,30259300,2.5862232894,2.5949788901,2.5306705127,2.5376146098,847261247,0.0,1.0
505,2007-01-05T00:00:00.000Z,85.05,86.2,84.4,85.77,29812200,2.5678063362,2.6025268217,2.548181714,2.5895443793,834742434,0.0,1.0
506,2007-01-08T00:00:00.000Z,85.47,86.53,85.28,85.96,28468100,2.5804868614,2.6124900914,2.5747504333,2.5952808073,797107597,0.0,1.0
507,2007-01-09T00:00:00.000Z,92.57,92.98,85.15,86.45,119617800,2.7948481193,2.8072267271,2.5708255089,2.6100747533,3349301749,0.0,1.0
508,2007-01-10T00:00:00.000Z,97.0,97.8,93.45,94.75,105460000,2.9285974675,2.9527508487,2.8214168386,2.860666083,2952882952,0.0,1.0
509,2007-01-11T00:00:00.000Z,95.8,96.78,95.1,95.94,51437600,2.8923673958,2.9219552877,2.8712331873,2.8965942375,1440254240,0.0,1.0
510,2007-01-12T00:00:00.000Z,94.62,95.06,93.23,94.59,46881800,2.8567411586,2.8700255182,2.8147746588,2.8558354068,1312691712,0.0,1.0
511,2007-01-16T00:00:00.000Z,97.1,97.25,95.45,95.68,44431300,2.9316166402,2.9361453992,2.8818002915,2.8887443886,1244077644,0.0,1.0
512,2007-01-17T00:00:00.000Z,94.95,97.6,94.82,97.56,58795000,2.8667044283,2.9467125034,2.8627795038,2.9455048344,1646261646,0.0,1.0
513,2007-01-18T00:00:00.000Z,89.07,92.11,89.05,92.1,84450200,2.6891770766,2.7809599251,2.6885732421,2.7806580078,2364607964,0.0,1.0
514,2007-01-19T00:00:00.000Z,88.5,89.65,88.12,88.63,48731200,2.6719677926,2.706688278,2.6604949365,2.675892717,1364474964,0.0,1.0
515,2007-01-22T00:00:00.000Z,86.79,89.16,85.65,89.14,51929500,2.6203399403,2.691894332,2.5859213721,2.6912904975,1454027454,0.0,1.0
516,2007-01-23T00:00:00.000Z,85.7,87.51,85.51,85.73,43122300,2.5874309584,2.6420779834,2.5816945304,2.5883367102,1207425607,0.0,1.0
517,2007-01-24T00:00:00.000Z,86.7,87.15,86.08,86.68,33136200,2.6176226849,2.6312089618,2.5989038145,2.6170188504,927814527,0.0,1.0
518,2007-01-25T00:00:00.000Z,86.25,88.5,86.03,87.111,32356200,2.604036408,2.6719677926,2.5973942282,2.6300314845,905974505,0.0,1.0
519,2007-01-26T00:00:00.000Z,85.38,87.37,84.99,87.115,35245500,2.577769606,2.6378511416,2.5659948326,2.6301522514,986874986,0.0,1.0
520,2007-01-29T00:00:00.000Z,85.94,86.65,85.53,86.3,32202300,2.5946769728,2.6161130986,2.5822983649,2.6055459943,901665301,0.0,1.0
521,2007-01-30T00:00:00.000Z,85.55,86.49,85.25,86.43,20641800,2.5829021995,2.6112824224,2.5738446815,2.6094709188,577970977,0.0,1.0
522,2007-01-31T00:00:00.000Z,85.73,86.0,84.35,84.86,30573900,2.5883367102,2.5964884764,2.5466721277,2.5620699082,856070056,0.0,1.0
523,2007-02-01T00:00:00.000Z,84.74,86.27,84.74,86.23,23726500,2.558446901,2.6046402425,2.558446901,2.6034325735,664342664,0.0,1.0
524,2007-02-02T00:00:00.000Z,84.75,85.25,83.7,84.12,22197500,2.5587488183,2.5738446815,2.5270475055,2.5397280306,621530621,0.0,1.0
525,2007-02-05T00:00:00.000Z,83.94,85.23,83.94,84.3,20673300,2.5342935199,2.573240847,2.5342935199,2.5451625414,578852978,0.0,1.0
526,2007-02-06T00:00:00.000Z,84.15,84.47,82.86,84.45,30871200,2.5406337824,2.5502951349,2.5016864553,2.5496913004,864394464,0.0,1.0
527,2007-02-07T00:00:00.000Z,86.15,86.38,83.55,84.48,38100900,2.6010172354,2.6079613324,2.5225187465,2.5505970521,1066826266,0.0,1.0
528,2007-02-08T00:00:00.000Z,86.18,86.51,85.41,85.43,24251100,2.6019229871,2.6118862569,2.5786753578,2.5792791923,679031479,0.0,1.0
529,2007-02-09T00:00:00.000Z,83.27,86.2,83.21,85.88,30733600,2.5140650631,2.6025268217,2.5122535595,2.5928654692,860541660,0.0,1.0
530,2007-02-12T00:00:00.000Z,84.88,85.18,83.63,84.43,25859700,2.5626737427,2.5717312607,2.5249340847,2.5490874658,724072324,0.0,1.0
531,2007-02-13T00:00:00.000Z,84.7,85.29,84.3,85.16,20749500,2.557239232,2.5750523506,2.5451625414,2.5711274261,580986580,0.0,1.0
532,2007-02-14T00:00:00.000Z,85.3,85.64,84.57,84.63,18142200,2.5753542679,2.5856194549,2.5533143075,2.5551258111,507982107,0.0,1.0
533,2007-02-15T00:00:00.000Z,85.21,85.62,84.78,85.44,12987900,2.5726370125,2.5850156203,2.5596545701,2.5795811096,363661563,0.0,1.0
534,2007-02-16T00:00:00.000Z,84.83,85.41,84.66,85.25,14281000,2.5611641564,2.5786753578,2.5560315629,2.5738446815,399868399,0.0,1.0
535,2007-02-20T00:00:00.000Z,85.9,86.16,84.16,84.65,22060800,2.5934693037,2.6013191526,2.5409356997,2.5557296456,617703017,0.0,1.0
536,2007-02-21T00:00:00.000Z,89.2,89.49,85.96,85.98,41261200,2.6931020011,2.7018576018,2.5952808073,2.5958846419,1155314755,0.0,1.0
537,2007-02-22T00:00:00.000Z,89.51,90.81,88.53,90.8,29936600,2.7024614363,2.7417106807,2.6728735444,2.7414087634,838225638,0.0,1.0
538,2007-02-23T00:00:00.000Z,89.07,90.34,88.85,89.16,18496200,2.6891770766,2.7275205693,2.6825348968,2.691894332,517894117,0.0,1.0
539,2007-02-26T00:00:00.000Z,88.65,90.0,87.61,89.84,21994600,2.6764965515,2.7172553823,2.645097156,2.712424706,615849415,0.0,1.0
540,2007-02-27T00:00:00.000Z,83.93,87.08,83.41,86.3,40921900,2.5339916026,2.629095541,2.5182919048,2.6055459943,1145814345,0.0,1.0
541,2007-02-28T00:00:00.000Z,84.61,85.6,83.0,83.0,32838400,2.5545219766,2.5844117858,2.505913297,2.505913297,919476119,0.0,1.0
542,2007-03-01T00:00:00.000Z,87.06,88.31,83.75,84.03,50554600,2.6284917064,2.6662313645,2.5285570918,2.5370107752,1415530215,0.0,1.0
543,2007-03-02T00:00:00.000Z,85.41,87.54,85.21,86.77,30714300,2.5786753578,2.6429837351,2.5726370125,2.6197361058,860001260,0.0,1.0
544,2007-03-05T00:00:00.000Z,86.3199,88.65,85.76,85.89,29960700,2.6061468097,2.6764965515,2.589242462,2.5931673865,838900438,0.0,1.0
545,2007-03-06T00:00:00.000Z,88.19,88.31,87.4,87.8,25828100,2.6626083574,2.6662313645,2.6387568934,2.650833584,723187523,0.0,1.0
546,2007-03-07T00:00:00.000Z,87.72,88.97,87.45,88.05,22367300,2.6484182459,2.686157904,2.6402664798,2.6583815156,626285026,0.0,1.0
547,2007-03-08T00:00:00.000Z,88.0,88.72,87.46,88.59,18250400,2.6568719293,2.6786099724,2.640568397,2.6746850479,511011711,0.0,1.0
548,2007-03-09T00:00:00.000Z,87.97,88.85,87.4,88.8,16137000,2.6559661775,2.6825348968,2.6387568934,2.6810253105,451836451,0.0,1.0
549,2007-03-12T00:00:00.000Z,89.87,89.99,87.99,88.07,26050300,2.7133304578,2.716953465,2.6565700121,2.6589853502,729409129,0.0,1.0
550,2007-03-13T00:00:00.000Z,88.4,90.6,88.4,89.41,30996100,2.6689486199,2.7353704181,2.6689486199,2.6994422636,867891667,0.0,1.0
551,2007-03-14T00:00:00.000Z,90.0,90.0,87.92,88.6,28449500,2.7172553823,2.7172553823,2.6544565912,2.6749869652,796586796,0.0,1.0
552,2007-03-15T00:00:00.000Z,89.57,90.36,89.31,89.96,19982100,2.7042729399,2.7281244038,2.696423091,2.7160477132,559499359,0.0,1.0
553,2007-03-16T00:00:00.000Z,89.59,89.99,89.32,89.538,20418000,2.7048767744,2.716953465,2.6967250083,2.7033068046,571704571,0.0,1.0
554,2007-03-19T00:00:00.000Z,91.13,91.55,89.59,90.24,25462900,2.7513720332,2.7640525583,2.7048767744,2.7245013966,712961912,0.0,1.0
555,2007-03-20T00:00:00.000Z,91.48,91.84,91.06,91.35,17461300,2.7619391374,2.772808159,2.7492586123,2.758014213,488916888,0.0,1.0
556,2007-03-21T00:00:00.000Z,93.87,94.0,91.65,91.99,24532000,2.8340973637,2.8380222881,2.7670717309,2.7773369179,686896686,0.0,1.0
557,2007-03-22T00:00:00.000Z,93.96,94.36,93.0,93.73,20053300,2.8368146191,2.8488913097,2.8078305617,2.829870522,561492961,0.0,1.0
558,2007-03-23T00:00:00.000Z,93.52,94.07,93.3,93.35,16103000,2.8235302594,2.840135709,2.8168880796,2.8183976659,450884450,0.0,1.0
559,2007-03-26T00:00:00.000Z,95.85,95.9,93.3,93.99,30892400,2.8938769821,2.8953865684,2.8168880796,2.8377203709,864988064,0.0,1.0
560,2007-03-27T00:00:00.000Z,95.46,96.83,95.0,95.71,33287600,2.8821022088,2.923464874,2.8682140146,2.8896501404,932053732,0.0,1.0
561,2007-03-28T00:00:00.000Z,93.24,95.4,93.15,94.88,33654900,2.815076576,2.8802907052,2.8123593206,2.8645910074,942338142,0.0,1.0
562,2007-03-29T00:00:00.000Z,93.75,94.19,92.23,94.19,25918700,2.8304743565,2.8437587162,2.7845829323,2.8437587162,725724325,0.0,1.0
563,2007-03-30T00:00:00.000Z,92.91,94.68,92.75,94.28,21448500,2.8051133063,2.8585526621,2.8002826301,2.8464759716,600558600,0.0,1.0
564,2007-04-02T00:00:00.000Z,93.65,94.25,93.02,94.14,17928300,2.8274551839,2.8455702198,2.8084343962,2.8422491298,501992901,0.0,1.0
565,2007-04-03T00:00:00.000Z,94.5,95.23,93.76,94.14,20854800,2.8531181514,2.8751581117,2.8307762738,2.8422491298,583934983,0.0,1.0
566,2007-04-04T00:00:00.000Z,94.27,95.14,94.13,94.94,17028000,2.8461740543,2.8724408563,2.8419472126,2.866402511,476784476,0.0,1.0
567,2007-04-05T00:00:00.000Z,94.68,94.68,93.52,94.12,12697000,2.8585526621,2.8585526621,2.8235302594,2.8416452953,355516355,0.0,1.0
568,2007-04-09T00:00:00.000Z,93.65,95.3,93.04,95.21,14762200,2.8274551839,2.8772715325,2.8090382307,2.8745542772,413342013,0.0,1.0
569,2007-04-10T00:00:00.000Z,94.25,94.258,93.41,93.67,12588100,2.8455702198,2.8458117536,2.8202091695,2.8280590184,352467152,0.0,1.0
570,2007-04-11T00:00:00.000Z,92.59,93.95,92.33,93.9,19607800,2.7954519538,2.8365127018,2.7876021049,2.8350031155,549018949,0.0,1.0
571,2007-04-12T00:00:00.000Z,92.19,92.31,90.72,92.04,23452700,2.7833752632,2.7869982704,2.7389934253,2.7788465043,656676256,0.0,1.0
572,2007-04-13T00:00:00.000Z,90.24,91.4001,90.0599,90.9,25712200,2.7245013966,2.7595268185,2.7190638667,2.7444279361,719942319,0.0,1.0
573,2007-04-16T00:00:00.000Z,91.43,91.5,90.25,90.57,21751200,2.7604295511,2.762542972,2.7248033139,2.7344646663,609034209,0.0,1.0
574,2007-04-17T00:00:00.000Z,90.35,92.3,89.7,92.0,26854300,2.7278224865,2.7866963531,2.7081978643,2.7776388352,751921151,0.0,1.0
575,2007-04-18T00:00:00.000Z,90.4,90.85,89.6,90.16,16573000,2.7293320728,2.7429183498,2.7051786917,2.7220860585,464044464,0.0,1.0
576,2007-04-19T00:00:00.000Z,90.27,91.25,89.83,90.19,15211200,2.7254071484,2.7549950403,2.7121227888,2.7229918103,425914025,0.0,1.0
577,2007-04-20T00:00:00.000Z,90.97,91.18,90.55,90.889,18670700,2.7465413569,2.7528816195,2.7338608318,2.7440958271,522780122,0.0,1.0
578,2007-04-23T00:00:00.000Z,93.51,93.8,91.42,91.585,27867500,2.8232283422,2.8319839428,2.7601276338,2.7651092687,780290780,0.0,1.0
579,2007-04-24T00:00:00.000Z,93.24,96.39,91.3,93.96,37687600,2.815076576,2.9101805144,2.7565046267,2.8368146191,1055253855,0.0,1.0
580,2007-04-25T00:00:00.000Z,95.348,95.4,93.8,94.23,42398000,2.8787207354,2.8802907052,2.8319839428,2.8449663852,1187145187,0.0,1.0
581,2007-04-26T00:00:00.000Z,98.84,102.5,98.3,101.58,62063500,2.9841502443,3.0946519631,2.967846712,3.0668755748,1737779737,0.0,1.0
582,2007-04-27T00:00:00.000Z,99.92,99.95,97.69,98.18,24978700,3.0167573088,3.0176630606,2.9494297588,2.9642237048,699404299,0.0,1.0
583,2007-04-30T00:00:00.000Z,99.8,101.0,99.67,100.09,22018200,3.0131343017,3.0493643734,3.0092093772,3.0218899023,616510216,0.0,1.0
584,2007-05-01T00:00:00.000Z,99.47,100.35,98.55,99.59,19018700,3.0031710319,3.0297397512,2.9753946436,3.0067940391,532524132,0.0,1.0
585,2007-05-02T00:00:00.000Z,100.39,100.54,99.47,99.65,18040900,3.0309474203,3.0354761793,3.0031710319,3.0086055427,505145705,0.0,1.0
586,2007-05-03T00:00:00.000Z,100.4,101.45,100.01,100.73,20574200,3.0312493375,3.0629506503,3.0194745642,3.0412126073,576078176,0.0,1.0
587,2007-05-04T00:00:00.000Z,100.81,101.6,100.5,100.8,13642400,3.0436279454,3.0674794093,3.0342685102,3.0433260281,381987581,0.0,1.0
588,2007-05-07T00:00:00.000Z,103.92,104.35,101.01,101.08,30769900,3.1375242147,3.1505066571,3.0496662907,3.0517797115,861558061,0.0,1.0
589,2007-05-08T00:00:00.000Z,105.06,105.15,103.42,103.47,27999900,3.1719427829,3.1746600383,3.1224283515,3.1239379378,783997983,0.0,1.0
590,2007-05-09T00:00:00.000Z,106.88,106.96,104.89,104.91,25634200,3.2268917251,3.2293070632,3.1668101894,3.1674140239,717758317,0.0,1.0
591,2007-05-10T00:00:00.000Z,107.34,108.84,105.92,106.63,42759200,3.2407799192,3.2860675089,3.1979076677,3.2193437935,1197258797,0.0,1.0
592,2007-05-11T00:00:00.000Z,108.74,109.13,106.78,107.74,23346300,3.2830483363,3.2948231096,3.2238725524,3.2528566098,653697053,0.0,1.0
593,2007-05-14T00:00:00.000Z,109.36,110.0,108.25,109.62,23283800,3.3017672067,3.3210899117,3.2682543903,3.3096170556,651947051,0.0,1.0
594,2007-05-15T00:00:00.000Z,107.52,110.2,106.48,109.57,34089800,3.24621443,3.3271282569,3.2148150345,3.3081074693,954515354,0.0,1.0
595,2007-05-16T00:00:00.000Z,107.34,108.83,103.42,108.53,40241700,3.2407799192,3.2857655917,3.1224283515,3.2767080737,1126768726,0.0,1.0
596,2007-05-17T00:00:00.000Z,109.44,109.87,107.15,107.15,26260400,3.3041825448,3.3171649872,3.2350434912,3.2350434912,735291935,0.0,1.0
597,2007-05-18T00:00:00.000Z,110.02,110.64,109.77,110.23,22190900,3.3216937462,3.3404126166,3.3141458146,3.3280340087,621345821,0.0,1.0
598,2007-05-21T00:00:00.000Z,111.98,112.45,110.05,110.31,22853300,3.3808695301,3.3950596415,3.322599498,3.3304493469,639893039,0.0,1.0
599,2007-05-22T00:00:00.000Z,113.54,113.75,112.01,112.49,20443200,3.4279686234,3.4343088859,3.3817752819,3.3962673106,572410172,0.0,1.0
600,2007-05-23T00:00:00.000Z,112.89,115.0,112.59,114.02,32549100,3.4083440011,3.472048544,3.3992864832,3.4424606521,911375711,0.0,1.0
601,2007-05-24T00:00:00.000Z,110.69,114.46,110.37,112.81,31691500,3.3419222029,3.4557450117,3.3322608504,3.405928663,887362887,0.0,1.0
602,2007-05-25T00:00:00.000Z,113.62,113.78,111.5,112.0,22605700,3.4303839615,3.4352146377,3.3663775014,3.3814733646,632960232,0.0,1.0
